Dates,TLT,VIX,VVIX
2012-05-30 18:30:00,90.22831984,23.33,109.73
2012-05-31 14:30:00,91.00824742,25.3,107.98
2012-05-31 18:30:00,91.30161468,23.68,108.75
2012-06-01 14:30:00,93.02432994,25.73,109.79
2012-06-01 18:30:00,93.43302323,26.41,111.41
2012-06-04 14:30:00,92.90243895,27.0,107.9
2012-06-04 18:30:00,92.73035757,26.11,107.04
2012-06-05 14:30:00,91.86995063,25.18,104.4
2012-06-05 18:30:00,91.49710762,24.75,102.78
2012-06-06 14:30:00,90.27102774,23.38,99.66
2012-06-06 18:30:00,89.67591294,22.95,97.71
2012-06-07 14:30:00,89.60421236,22.35,97.4
2012-06-07 18:30:00,89.78346381,21.23,98.36
2012-06-08 14:30:00,90.02007572,22.06,97.27
2012-06-08 18:30:00,89.75478358,21.66,96.6
2012-06-11 14:30:00,90.17781699,21.4,100.15
2012-06-11 18:30:00,90.18498705,22.53,105.51
2012-06-12 14:30:00,89.80497398,23.38,105.54
2012-06-12 18:30:00,89.37477052,22.76,103.22
2012-06-13 14:30:00,89.85516439,23.41,108.21
2012-06-13 18:30:00,90.26385768,24.08,110.6
2012-06-14 14:30:00,90.11328647,23.91,109.2
2012-06-14 18:30:00,90.12045653,22.42,107.78
2012-06-15 14:30:00,90.6008504,22.34,108.41
2012-06-15 18:30:00,90.61519052,22.16,108.23
2012-06-18 14:30:00,90.84463236,19.91,99.82
2012-06-18 18:30:00,91.11709456,18.71,99.3
2012-06-19 14:30:00,90.24951757,17.8,97.08
2012-06-19 18:30:00,89.91969491,18.08,98.13
2012-06-20 14:30:00,89.64006265,18.73,97.58
2012-06-20 18:30:00,90.37140855,18.21,96.41
2012-06-21 14:30:00,91.12426462,18.1,102.52
2012-06-21 18:30:00,90.82312219,19.63,105.47
2012-06-22 14:30:00,89.79780393,18.65,101.26
2012-06-22 18:30:00,89.64723271,18.15,104.13
2012-06-25 14:30:00,90.89482277,20.83,106.09
2012-06-25 18:30:00,90.93784312,20.19,104.46
2012-06-26 14:30:00,90.85180242,20.4,101.61
2012-06-26 18:30:00,90.58651028,19.57,100.66
2012-06-27 14:30:00,90.59368034,19.68,98.45
2012-06-27 18:30:00,90.71557132,19.85,98.32
2012-06-28 14:30:00,91.25332566,21.01,100.34
2012-06-28 18:30:00,90.94501317,20.54,97.21
2012-06-29 14:30:00,89.67591294,17.99,91.89
2012-06-29 18:30:00,89.75478358,17.74,89.85
2012-07-02 14:30:00,90.94669508,17.62,86.79
2012-07-02 18:30:00,90.70238856,17.25,85.61
2012-07-03 14:30:00,90.08443677,16.4,84.57
2012-07-05 14:30:00,90.58742079,17.47,88.46
2012-07-05 18:30:00,90.46526753,17.32,89.43
2012-07-06 14:30:00,91.33471132,17.77,91.71
2012-07-06 18:30:00,91.27004195,17.76,90.1
2012-07-09 14:30:00,91.96703408,17.8,91.79
2012-07-09 18:30:00,92.08918734,18.14,92.87
2012-07-10 14:30:00,92.14667123,18.29,93.38
2012-07-10 18:30:00,92.29038095,18.75,94.91
2012-07-11 14:30:00,92.58498587,18.34,97.37
2012-07-11 18:30:00,92.38379226,18.57,96.25
2012-07-12 14:30:00,92.99455856,19.06,94.12
2012-07-12 18:30:00,93.03767148,18.1,95.31
2012-07-13 14:30:00,92.62809878,16.91,93.41
2012-07-13 18:30:00,92.80773593,16.88,91.1
2012-07-16 14:30:00,93.52628452,16.85,94.86
2012-07-16 18:30:00,93.25323606,17.09,94.21
2012-07-17 14:30:00,92.54187295,16.89,94.42
2012-07-17 18:30:00,92.52031649,16.46,93.53
2012-07-18 14:30:00,92.76462301,16.28,93.95
2012-07-18 18:30:00,92.5706149,15.95,94.03
2012-07-19 14:30:00,92.28319546,16.06,95.12
2012-07-19 18:30:00,92.30475192,15.94,93.73
2012-07-20 14:30:00,93.57658292,16.39,102.83
2012-07-20 18:30:00,93.4328732,16.59,100.54
2012-07-23 14:30:00,93.82807493,19.14,108.1
2012-07-23 18:30:00,93.97897013,18.69,107.32
2012-07-24 14:30:00,94.82685747,19.39,110.22
2012-07-24 18:30:00,94.73344615,20.71,111.69
2012-07-25 14:30:00,94.5035106,20.54,108.0
2012-07-25 18:30:00,94.94182524,19.17,106.55
2012-07-26 14:30:00,94.37417186,18.29,100.45
2012-07-26 18:30:00,94.05801048,17.82,98.73
2012-07-27 14:30:00,92.02451797,16.84,92.66
2012-07-27 18:30:00,92.35505032,16.71,93.08
2012-07-30 14:30:00,92.80055044,17.84,94.51
2012-07-30 18:30:00,92.98737308,17.95,94.74
2012-07-31 14:30:00,92.67839718,18.4,94.97
2012-07-31 18:30:00,93.17419571,18.6,96.44
2012-08-01 14:30:00,92.54230733,18.73,94.63
2012-08-01 18:30:00,92.74392455,18.21,94.23
2012-08-02 14:30:00,93.65840269,18.37,93.57
2012-08-02 18:30:00,93.23356639,18.11,89.63
2012-08-03 14:30:00,91.66383226,16.4,86.38
2012-08-03 18:30:00,91.75023965,16.13,84.5
2012-08-06 14:30:00,92.05266549,16.12,85.01
2012-08-06 18:30:00,91.78624272,15.9,84.47
2012-08-07 14:30:00,90.39652398,15.76,85.65
2012-08-07 18:30:00,90.60534182,15.93,86.87
2012-08-08 14:30:00,90.1733049,16.12,85.3
2012-08-08 18:30:00,90.14450244,15.64,85.18
2012-08-09 14:30:00,89.97168768,15.39,84.55
2012-08-09 18:30:00,90.06529568,15.34,83.91
2012-08-10 14:30:00,90.53333567,15.21,85.44
2012-08-10 18:30:00,90.49733259,15.0,84.89
2012-08-13 14:30:00,90.91496828,14.4,88.65
2012-08-13 18:30:00,90.3605209,14.03,89.58
2012-08-14 14:30:00,89.45324338,14.29,94.19
2012-08-14 18:30:00,89.13641631,14.62,94.33
2012-08-15 14:30:00,88.05632402,14.68,98.35
2012-08-15 18:30:00,87.89070987,14.49,97.95
2012-08-16 14:30:00,87.17784896,14.92,98.83
2012-08-16 18:30:00,87.13464526,14.4,95.61
2012-08-17 14:30:00,87.63868833,14.17,94.16
2012-08-17 18:30:00,87.58108341,13.49,95.12
2012-08-20 14:30:00,87.82590433,14.67,96.77
2012-08-20 18:30:00,87.74669756,14.17,96.63
2012-08-21 14:30:00,87.37946618,14.12,97.71
2012-08-21 18:30:00,88.12833017,15.21,97.25
2012-08-22 14:30:00,88.98520339,15.2,101.02
2012-08-22 18:30:00,89.6044563,15.07,99.15
2012-08-23 14:30:00,89.96448706,15.83,99.1
2012-08-23 18:30:00,89.95008583,15.9,98.45
2012-08-24 14:30:00,89.96448706,15.52,95.36
2012-08-24 18:30:00,89.87807968,15.51,94.99
2012-08-27 14:30:00,90.38932336,15.94,93.55
2012-08-27 18:30:00,90.38212275,15.93,94.89
2012-08-28 14:30:00,90.76375536,16.28,94.39
2012-08-28 18:30:00,90.59814121,16.21,94.39
2012-08-29 14:30:00,90.10129875,16.96,93.55
2012-08-29 18:30:00,90.2165086,16.78,94.71
2012-08-30 14:30:00,90.96537258,17.91,95.87
2012-08-30 18:30:00,90.67734797,17.63,96.33
2012-08-31 14:30:00,91.26059781,16.99,94.43
2012-08-31 18:30:00,91.93745564,17.53,93.3
2012-09-04 14:30:00,91.57784747,18.82,95.35
2012-09-04 18:30:00,91.88091811,17.97,93.71
2012-09-05 14:30:00,91.57784747,17.6,91.22
2012-09-05 18:30:00,91.44796004,17.73,90.22
2012-09-06 14:30:00,89.91817487,16.15,85.38
2012-09-06 18:30:00,89.9109589,15.93,83.65
2012-09-07 14:30:00,89.79550342,14.84,82.14
2012-09-07 18:30:00,89.49243277,14.49,82.24
2012-09-10 14:30:00,89.31924954,14.17,86.2
2012-09-10 18:30:00,89.70169583,15.23,92.84
2012-09-11 14:30:00,89.4852168,15.86,92.03
2012-09-11 18:30:00,89.15328228,16.22,92.39
2012-09-12 14:30:00,88.09975098,16.18,96.56
2012-09-12 18:30:00,88.04202324,16.26,93.91
2012-09-13 14:30:00,87.50082565,15.7,90.62
2012-09-13 18:30:00,87.71008872,14.25,87.81
2012-09-14 14:30:00,85.74012951,14.3,89.41
2012-09-14 18:30:00,85.35768321,14.58,92.88
2012-09-17 14:30:00,86.33183887,14.8,92.29
2012-09-17 18:30:00,86.38956661,14.65,93.02
2012-09-18 14:30:00,86.70706919,14.39,90.88
2012-09-18 18:30:00,86.82252468,14.29,90.13
2012-09-19 14:30:00,87.19053904,13.89,88.56
2012-09-19 18:30:00,87.3781542,13.66,88.61
2012-09-20 14:30:00,87.56576936,14.19,90.59
2012-09-20 18:30:00,87.60906517,14.18,88.72
2012-09-21 14:30:00,87.67400888,13.91,86.89
2012-09-21 18:30:00,87.73895259,13.76,87.73
2012-09-24 14:30:00,88.36674179,14.32,85.0
2012-09-24 18:30:00,88.38838969,13.98,85.98
2012-09-25 14:30:00,88.54714099,14.05,87.1
2012-09-25 18:30:00,89.2615218,14.72,92.79
2012-09-26 14:30:00,89.88209503,16.75,92.47
2012-09-26 18:30:00,90.23567745,16.48,95.05
2012-09-27 14:30:00,89.49243277,16.19,88.03
2012-09-27 18:30:00,89.59345632,14.88,88.24
2012-09-28 14:30:00,89.44913696,15.54,88.61
2012-09-28 18:30:00,89.62953616,15.62,90.59
2012-10-01 14:30:00,89.79560597,15.68,90.23
2012-10-01 18:30:00,89.94022766,16.12,92.51
2012-10-02 14:30:00,89.85345464,16.1,92.43
2012-10-02 18:30:00,89.84622356,16.44,90.25
2012-10-03 14:30:00,89.65098428,15.46,87.3
2012-10-03 18:30:00,89.86791681,15.59,87.52
2012-10-04 14:30:00,89.23158138,15.27,85.05
2012-10-04 18:30:00,88.74709873,15.04,83.55
2012-10-05 14:30:00,87.66966716,14.3,81.79
2012-10-05 18:30:00,87.6045874,14.47,83.1
2012-10-08 14:30:00,88.18307415,15.09,85.76
2012-10-08 18:30:00,88.38554451,15.13,85.85
2012-10-09 14:30:00,88.24092282,16.06,88.29
2012-10-09 18:30:00,88.19030523,16.07,88.53
2012-10-10 14:30:00,88.75432982,16.25,94.7
2012-10-10 18:30:00,88.79771632,16.29,94.36
2012-10-11 14:30:00,88.89172042,15.44,90.73
2012-10-11 18:30:00,89.41958958,15.65,90.69
2012-10-12 14:30:00,90.09931151,15.41,90.41
2012-10-12 18:30:00,89.63652211,15.88,91.87
2012-10-15 14:30:00,89.28219898,16.11,94.96
2012-10-15 18:30:00,89.44851392,15.47,93.37
2012-10-16 14:30:00,88.59524596,14.76,89.94
2012-10-16 18:30:00,88.2047674,15.17,90.22
2012-10-17 14:30:00,87.32257511,15.03,88.17
2012-10-17 18:30:00,87.38765487,15.06,85.59
2012-10-18 14:30:00,87.14902908,15.08,86.0
2012-10-18 18:30:00,86.83809245,15.4,86.51
2012-10-19 14:30:00,87.77090234,15.5,89.87
2012-10-19 18:30:00,88.00952812,17.57,92.63
2012-10-22 14:30:00,87.9733727,17.17,97.59
2012-10-22 18:30:00,87.45273462,17.69,92.62
2012-10-23 14:30:00,88.51570403,19.55,97.77
2012-10-23 18:30:00,88.71817439,18.37,99.66
2012-10-24 14:30:00,88.29154041,18.36,96.33
2012-10-24 18:30:00,87.85767535,18.59,96.55
2012-10-25 14:30:00,87.25026426,18.0,92.79
2012-10-25 18:30:00,87.40211703,18.46,91.86
2012-10-26 14:30:00,88.21922957,18.5,91.56
2012-10-26 18:30:00,88.68201897,17.84,89.43
2012-10-31 14:30:00,89.04357319,18.68,89.85
2012-10-31 18:30:00,89.17373271,18.64,90.23
2012-11-01 14:30:00,88.74577696,17.3,85.02
2012-11-01 18:30:00,88.65881393,16.79,81.98
2012-11-02 14:30:00,88.43415942,17.0,82.88
2012-11-02 18:30:00,88.57909781,17.15,87.73
2012-11-05 14:30:00,89.22407365,18.24,91.23
2012-11-05 18:30:00,89.0936291,18.27,90.75
2012-11-06 14:30:00,88.71678928,17.86,87.34
2012-11-06 18:30:00,88.26023335,17.42,87.56
2012-11-07 14:30:00,90.02848172,18.67,92.64
2012-11-07 18:30:00,89.87629641,18.96,94.68
2012-11-08 14:30:00,90.94884051,18.4,93.71
2012-11-08 18:30:00,91.20248269,18.17,93.39
2012-11-09 14:30:00,91.06479122,18.0,93.07
2012-11-09 18:30:00,91.26045805,18.37,94.02
2012-11-12 14:30:00,91.32568033,17.66,91.4
2012-11-12 18:30:00,91.44163104,16.91,90.52
2012-11-13 14:30:00,91.59381635,16.17,87.74
2012-11-13 18:30:00,91.76774242,16.32,87.84
2012-11-14 14:30:00,91.4996064,16.96,91.19
2012-11-14 18:30:00,91.78948318,17.39,94.66
2012-11-15 14:30:00,91.8329647,18.0,96.34
2012-11-15 18:30:00,91.65903863,18.45,94.54
2012-11-16 14:30:00,91.73875474,18.13,93.48
2012-11-16 18:30:00,91.58656943,17.15,90.39
2012-11-19 14:30:00,91.10827274,15.9,89.25
2012-11-19 18:30:00,91.06479122,15.42,88.35
2012-11-20 14:30:00,90.70244524,15.38,89.23
2012-11-20 18:30:00,90.14443244,15.33,85.93
2012-11-21 14:30:00,90.07921016,14.92,85.48
2012-11-21 18:30:00,90.10095092,15.25,85.87
2012-11-23 14:30:00,90.03572864,15.13,82.81
2012-11-26 14:30:00,90.61548221,15.75,82.6
2012-11-26 18:30:00,90.4270623,15.7,82.64
2012-11-27 14:30:00,90.62997605,15.33,82.7
2012-11-27 18:30:00,90.78940828,15.76,83.99
2012-11-28 14:30:00,90.98507511,16.18,83.13
2012-11-28 18:30:00,90.65171681,15.83,80.39
2012-11-29 14:30:00,90.86187747,15.25,79.07
2012-11-29 18:30:00,90.68070449,15.13,78.48
2012-11-30 14:30:00,90.47054382,15.77,78.88
2012-11-30 18:30:00,90.44880306,16.17,78.63
2012-12-03 14:30:00,90.40150546,16.33,81.62
2012-12-03 18:30:00,90.5176841,16.53,84.02
2012-12-04 14:30:00,90.93883168,16.93,86.55
2012-12-04 18:30:00,91.04048799,17.13,86.1
2012-12-05 14:30:00,91.14940546,17.35,84.52
2012-12-05 18:30:00,90.996921,16.36,82.84
2012-12-06 14:30:00,91.46163556,16.44,83.61
2012-12-06 18:30:00,91.17118896,16.58,84.15
2012-12-07 14:30:00,90.3724608,16.49,82.15
2012-12-07 18:30:00,90.34341614,16.06,80.74
2012-12-10 14:30:00,90.62660158,16.21,81.77
2012-12-10 18:30:00,90.75004138,16.14,81.56
2012-12-11 14:30:00,89.99488021,15.63,79.4
2012-12-11 18:30:00,90.05296953,15.92,78.7
2012-12-12 14:30:00,89.2687637,16.04,78.76
2012-12-12 18:30:00,89.00010059,15.58,82.91
2012-12-13 14:30:00,88.9565336,15.95,86.12
2012-12-13 18:30:00,89.06545108,16.58,86.74
2012-12-14 14:30:00,89.64634429,16.73,86.92
2012-12-14 18:30:00,89.7480006,17.15,86.19
2012-12-17 14:30:00,88.90570545,16.95,84.31
2012-12-17 18:30:00,88.40468506,16.88,82.1
2012-12-18 14:30:00,87.55512874,15.65,80.41
2012-12-18 18:30:00,87.49703942,15.7,79.36
2012-12-19 14:30:00,87.80200835,16.49,79.77
2012-12-19 18:30:00,87.81653068,17.09,83.11
2012-12-20 14:30:00,87.87462,17.17,81.8
2012-12-20 18:30:00,87.81653068,17.64,82.95
2012-12-21 14:30:00,88.78226564,18.95,90.09
2012-12-21 18:30:00,88.75322098,18.62,88.4
2012-12-24 14:30:00,88.57895302,18.63,89.25
2012-12-26 14:30:00,88.73043593,19.24,91.58
2012-12-26 18:30:00,88.91964215,19.02,92.17
2012-12-27 14:30:00,89.58186389,20.32,95.2
2012-12-27 18:30:00,89.22528295,19.88,90.89
2012-12-28 14:30:00,89.50909227,20.18,93.15
2012-12-28 18:30:00,89.73468429,20.7,104.72
2012-12-31 14:30:00,88.43207229,20.64,97.97
2012-12-31 18:30:00,88.19920311,18.41,92.69
2013-01-02 14:30:00,87.11490598,15.8,81.91
2013-01-02 18:30:00,87.01302571,15.2,78.23
2013-01-03 14:30:00,86.60550464,14.56,74.73
2013-01-03 18:30:00,85.81957115,14.55,77.02
2013-01-04 14:30:00,85.77954675,13.92,74.16
2013-01-04 18:30:00,86.1543206,13.8,75.22
2013-01-07 14:30:00,86.25620086,14.2,77.27
2013-01-07 18:30:00,86.18342924,13.98,76.94
2013-01-08 14:30:00,86.56184167,14.26,79.15
2013-01-08 18:30:00,86.75832504,13.83,78.33
2013-01-09 14:30:00,86.78015653,13.58,81.52
2013-01-09 18:30:00,86.64916761,13.92,78.33
2013-01-10 14:30:00,86.70738491,13.82,78.26
2013-01-10 18:30:00,86.42357559,13.56,77.49
2013-01-11 14:30:00,86.92569977,13.56,77.93
2013-01-11 18:30:00,87.21678624,13.55,78.52
2013-01-14 14:30:00,87.02758003,13.48,79.11
2013-01-14 18:30:00,86.98391706,13.46,78.28
2013-01-15 14:30:00,87.62430731,13.56,77.0
2013-01-15 18:30:00,87.340498,13.45,77.84
2013-01-16 14:30:00,87.53698137,13.31,76.71
2013-01-16 18:30:00,87.57336718,13.24,77.26
2013-01-17 14:30:00,86.56911883,13.28,76.53
2013-01-17 18:30:00,86.70010774,13.5,78.84
2013-01-18 14:30:00,87.23134057,13.12,75.21
2013-01-18 18:30:00,87.340498,12.55,73.43
2013-01-22 14:30:00,87.46420975,13.19,74.9
2013-01-22 18:30:00,87.52242705,12.64,73.87
2013-01-23 14:30:00,87.38416097,12.52,71.44
2013-01-23 18:30:00,87.40599246,12.43,71.86
2013-01-24 14:30:00,87.06396584,12.61,76.92
2013-01-24 18:30:00,87.071243,13.12,76.5
2013-01-25 14:30:00,85.92145141,12.88,77.26
2013-01-25 18:30:00,85.91417425,12.85,76.74
2013-01-28 14:30:00,85.47754453,13.64,79.18
2013-01-28 18:30:00,85.58670196,13.62,78.16
2013-01-29 14:30:00,85.28833832,13.6,74.04
2013-01-29 18:30:00,85.10640927,13.28,73.65
2013-01-30 14:30:00,84.70616536,13.98,74.02
2013-01-30 18:30:00,84.96086603,13.86,77.22
2013-01-31 14:30:00,85.07730062,14.19,76.64
2013-01-31 18:30:00,85.34655562,14.27,76.87
2013-02-01 14:30:00,84.86526411,12.86,72.99
2013-02-01 18:30:00,84.26721051,13.04,73.24
2013-02-04 14:30:00,85.27369096,13.99,77.36
2013-02-04 18:30:00,85.36121099,14.34,77.79
2013-02-05 14:30:00,84.67563736,13.89,74.82
2013-02-05 18:30:00,84.58082398,13.46,75.2
2013-02-06 14:30:00,85.12053089,13.81,81.2
2013-02-06 18:30:00,85.27369096,13.79,77.1
2013-02-07 14:30:00,85.42685102,14.26,77.98
2013-02-07 18:30:00,85.05489086,13.85,76.83
2013-02-08 14:30:00,85.13511756,12.9,74.84
2013-02-08 18:30:00,85.41226435,13.02,74.42
2013-02-11 14:30:00,85.5216644,13.07,77.47
2013-02-11 18:30:00,85.35391766,13.15,76.1
2013-02-12 14:30:00,85.0621842,13.05,73.65
2013-02-12 18:30:00,85.13511756,12.9,73.83
2013-02-13 14:30:00,84.50789062,12.94,73.78
2013-02-13 18:30:00,84.44954393,13.18,73.25
2013-02-14 14:30:00,85.3028643,12.8,72.41
2013-02-14 18:30:00,85.19346425,12.7,72.99
2013-02-15 14:30:00,84.73398405,12.33,73.31
2013-02-15 18:30:00,84.95278415,12.83,72.55
2013-02-19 14:30:00,85.11323755,12.74,71.82
2013-02-19 18:30:00,84.53706396,12.33,70.27
2013-02-20 14:30:00,84.70481071,13.0,72.41
2013-02-20 18:30:00,84.79962408,14.33,79.83
2013-02-21 14:30:00,85.48519772,15.24,83.28
2013-02-21 18:30:00,85.28827763,15.51,80.83
2013-02-22 14:30:00,85.49978439,14.9,79.52
2013-02-22 18:30:00,85.36121099,14.51,78.94
2013-02-25 14:30:00,85.98843794,14.53,81.72
2013-02-25 18:30:00,87.0386784,16.83,94.34
2013-02-26 14:30:00,87.03138506,18.0,93.07
2013-02-26 18:30:00,86.52085151,16.95,90.23
2013-02-27 14:30:00,86.77611829,15.01,82.8
2013-02-27 18:30:00,86.29475807,14.56,82.29
2013-02-28 14:30:00,86.16347802,14.83,81.88
2013-02-28 18:30:00,86.43333147,14.78,86.39
2013-03-01 14:30:00,86.79428838,15.26,87.74
2013-03-01 18:30:00,86.89661428,15.34,87.83
2013-03-04 14:30:00,86.56040062,15.58,85.96
2013-03-04 18:30:00,86.45807472,14.33,82.27
2013-03-05 14:30:00,86.180333,13.34,79.96
2013-03-05 18:30:00,86.18764199,13.51,79.37
2013-03-06 14:30:00,85.55175962,13.71,78.65
2013-03-06 18:30:00,85.41288876,13.45,78.78
2013-03-07 14:30:00,84.80624237,13.32,77.23
2013-03-07 18:30:00,84.74777042,13.09,77.16
2013-03-08 14:30:00,83.91454526,12.79,77.51
2013-03-08 18:30:00,83.87800029,12.67,76.65
2013-03-11 14:30:00,83.91454526,12.18,76.62
2013-03-11 18:30:00,83.93647223,11.73,77.26
2013-03-12 14:30:00,84.52850064,12.19,81.24
2013-03-12 18:30:00,84.55773661,12.64,79.99
2013-03-13 14:30:00,84.48464669,12.36,83.86
2013-03-13 18:30:00,84.47733769,12.09,84.36
2013-03-14 14:30:00,84.33846683,11.64,83.64
2013-03-14 18:30:00,84.20690496,11.49,83.69
2013-03-15 14:30:00,84.47733769,11.46,85.45
2013-03-15 18:30:00,84.60889956,11.64,85.72
2013-03-18 14:30:00,85.05474812,12.94,89.99
2013-03-18 18:30:00,85.25209092,12.79,92.76
2013-03-19 14:30:00,86.10724307,13.67,97.92
2013-03-19 18:30:00,85.82950135,14.78,94.39
2013-03-20 14:30:00,85.20823697,12.57,89.25
2013-03-20 18:30:00,84.86471431,12.39,89.45
2013-03-21 14:30:00,85.51521466,13.2,91.63
2013-03-21 18:30:00,85.68332149,13.5,93.98
2013-03-22 14:30:00,85.66139451,13.37,91.76
2013-03-22 18:30:00,85.76372041,13.65,91.78
2013-03-25 14:30:00,85.90259127,13.53,91.31
2013-03-25 18:30:00,85.6760125,13.99,88.85
2013-03-26 14:30:00,85.75641142,12.98,86.74
2013-03-26 18:30:00,85.76372041,12.81,85.14
2013-03-27 14:30:00,86.7796704,13.26,86.17
2013-03-27 18:30:00,86.50923767,13.05,85.36
