Dates,LQD,VIX,VVIX
2019-02-19 14:30:00,94.74255117,15.42,82.11
2019-02-19 15:30:00,94.70590815,15.22,81.89
2019-02-19 16:30:00,94.69369381,15.02,79.19
2019-02-19 17:30:00,94.63262212,15.02,79.05
2019-02-19 18:30:00,94.63262212,14.85,79.19
2019-02-19 19:30:00,94.62855067,14.67,78.15
2019-02-19 20:30:00,94.66519369,14.96,78.64
2019-02-20 14:30:00,94.47383572,14.72,78.23
2019-02-20 15:30:00,94.50640729,14.55,76.63
2019-02-20 16:30:00,94.4982644,14.37,76.1
2019-02-20 17:30:00,94.5511932,14.6,75.47
2019-02-20 18:30:00,94.50640729,14.4,76.02
2019-02-20 19:30:00,94.62040778,14.26,75.35
2019-02-20 20:30:00,94.604122,14.01,75.59
2019-02-21 14:30:00,94.30283498,14.91,78.72
2019-02-21 15:30:00,94.31097788,14.74,76.6
2019-02-21 16:30:00,94.339478,14.39,75.33
2019-02-21 17:30:00,94.36797812,14.11,75.77
2019-02-21 18:30:00,94.35576378,14.27,76.39
2019-02-21 19:30:00,94.36390668,14.77,77.76
2019-02-21 20:30:00,94.36797812,14.39,76.64
2019-02-22 14:30:00,94.66112224,13.97,75.6
2019-02-22 15:30:00,94.7099796,13.93,74.75
2019-02-22 16:30:00,94.75883695,13.93,75.17
2019-02-22 17:30:00,94.72626538,13.99,75.11
2019-02-22 18:30:00,94.77512273,13.86,75.15
2019-02-22 19:30:00,94.73440827,13.99,74.93
2019-02-22 20:30:00,94.75883695,13.57,74.98
2019-02-25 14:30:00,94.8076943,13.82,76.07
2019-02-25 15:30:00,94.77105129,13.69,75.63
2019-02-25 16:30:00,94.71812249,13.82,76.8
2019-02-25 17:30:00,94.72626538,14.19,77.84
2019-02-25 18:30:00,94.7629084,14.15,77.82
2019-02-25 19:30:00,94.73440827,14.3,78.16
2019-02-25 20:30:00,94.72626538,14.89,79.35
2019-02-26 14:30:00,94.8158372,14.8,79.62
2019-02-26 15:30:00,94.90948046,14.86,78.97
2019-02-26 16:30:00,94.86469455,14.73,79.15
2019-02-26 17:30:00,94.92169479,14.89,79.22
2019-02-26 18:30:00,94.90540901,14.81,79.3
2019-02-26 19:30:00,94.83212298,14.59,79.12
2019-02-26 20:30:00,94.83212298,15.1,80.53
2019-02-27 14:30:00,94.59597911,15.39,85.16
2019-02-27 15:30:00,94.604122,15.74,82.8
2019-02-27 16:30:00,94.604122,15.21,82.0
2019-02-27 17:30:00,94.59597911,14.96,81.41
2019-02-27 18:30:00,94.61633634,15.16,80.79
2019-02-27 19:30:00,94.58783621,14.93,81.11
2019-02-27 20:30:00,94.58783621,14.76,80.37
2019-02-28 14:30:00,94.57969332,14.94,80.36
2019-02-28 15:30:00,94.51862163,15.06,79.92
2019-02-28 16:30:00,94.62040778,14.65,78.77
2019-02-28 17:30:00,94.57969332,14.53,78.76
2019-02-28 18:30:00,94.54712175,14.76,78.82
2019-02-28 19:30:00,94.44940705,14.79,79.2
2019-02-28 20:30:00,94.48197861,14.95,80.0
2019-03-01 14:30:00,94.5133692,14.11,78.7
2019-03-01 15:30:00,94.48478077,14.4,79.83
2019-03-01 16:30:00,94.48886483,14.52,78.66
2019-03-01 17:30:00,94.47252858,14.09,78.82
2019-03-01 18:30:00,94.41126764,13.86,78.03
2019-03-01 19:30:00,94.38267921,13.63,78.66
2019-03-01 20:30:00,94.34183859,13.57,79.27
2019-03-04 14:30:00,94.52970545,13.59,78.49
2019-03-04 15:30:00,94.57054607,14.29,82.21
2019-03-04 16:30:00,94.5460417,15.75,89.38
2019-03-04 17:30:00,94.5133692,16.97,86.34
2019-03-04 18:30:00,94.55420982,15.47,84.14
2019-03-04 19:30:00,94.57463014,15.19,83.88
2019-03-04 20:30:00,94.53787358,14.61,82.34
2019-03-05 14:30:00,94.44802421,14.98,84.35
2019-03-05 15:30:00,94.46436045,14.95,82.73
2019-03-05 16:30:00,94.44802421,14.82,82.47
2019-03-05 17:30:00,94.46027639,14.42,82.42
2019-03-05 18:30:00,94.48886483,14.64,81.53
2019-03-05 19:30:00,94.53378951,14.46,82.2
2019-03-05 20:30:00,94.56237795,14.75,82.46
2019-03-06 14:30:00,94.60321857,14.97,84.15
2019-03-06 15:30:00,94.69306794,15.03,84.7
2019-03-06 16:30:00,94.65631138,15.26,86.32
2019-03-06 17:30:00,94.65222732,16.09,87.26
2019-03-06 18:30:00,94.60730263,15.28,85.13
2019-03-06 19:30:00,94.66039544,15.47,86.24
2019-03-06 20:30:00,94.63589107,15.69,86.1
2019-03-07 14:30:00,94.82375793,17.01,90.81
2019-03-07 15:30:00,94.79925356,16.91,89.4
2019-03-07 16:30:00,94.86459856,16.49,88.38
2019-03-07 17:30:00,94.88910293,16.03,87.78
2019-03-07 18:30:00,94.93402762,16.76,89.42
2019-03-07 19:30:00,94.97486824,17.36,90.37
2019-03-07 20:30:00,94.96261605,16.63,88.7
2019-03-08 14:30:00,94.78291731,17.99,92.8
2019-03-08 15:30:00,94.80742169,17.7,91.07
2019-03-08 16:30:00,94.88093481,17.56,91.49
2019-03-08 17:30:00,94.94219574,17.74,91.87
2019-03-08 18:30:00,94.90952324,17.14,90.33
2019-03-08 19:30:00,95.00345667,16.6,89.52
2019-03-08 20:30:00,95.08513792,16.09,87.24
2019-03-11 13:30:00,95.08922198,15.35,83.62
2019-03-11 14:30:00,95.06063355,14.77,83.22
2019-03-11 15:30:00,95.0442973,14.54,82.34
2019-03-11 16:30:00,95.04021324,14.52,82.61
2019-03-11 17:30:00,95.12597854,14.5,82.25
2019-03-11 18:30:00,95.11781042,14.53,81.93
2019-03-11 19:30:00,95.18723948,14.37,81.23
2019-03-12 13:30:00,95.29750916,14.06,82.38
2019-03-12 14:30:00,95.35877009,13.7,82.52
2019-03-12 15:30:00,95.33834978,13.83,81.9
2019-03-12 16:30:00,95.42819915,13.78,82.01
2019-03-12 17:30:00,95.5098804,13.69,82.93
2019-03-12 18:30:00,95.45270353,13.82,83.06
2019-03-12 19:30:00,95.44861946,13.77,83.06
2019-03-13 13:30:00,95.30159322,13.42,81.58
2019-03-13 14:30:00,95.28934103,13.36,81.27
2019-03-13 15:30:00,95.25666854,13.53,82.19
2019-03-13 16:30:00,95.27708885,13.52,82.95
2019-03-13 17:30:00,95.29750916,13.54,83.16
2019-03-13 18:30:00,95.28117291,13.75,83.72
2019-03-13 19:30:00,95.29750916,13.46,82.76
2019-03-14 13:30:00,95.18315541,13.82,83.29
2019-03-14 14:30:00,95.12597854,13.4,82.48
2019-03-14 15:30:00,95.09330604,13.28,82.43
2019-03-14 16:30:00,95.15048292,13.38,82.59
2019-03-14 17:30:00,95.13414667,13.6,82.88
2019-03-14 18:30:00,95.13823073,13.28,82.68
2019-03-14 19:30:00,95.11781042,13.47,82.56
2019-03-15 13:30:00,95.5098804,12.99,81.93
2019-03-15 14:30:00,95.42819915,12.82,80.57
2019-03-15 15:30:00,95.39552665,12.51,81.25
2019-03-15 16:30:00,95.40369478,12.71,82.57
2019-03-15 17:30:00,95.35877009,12.83,82.32
2019-03-15 18:30:00,95.40369478,12.87,83.12
2019-03-15 19:30:00,95.45270353,12.94,82.94
2019-03-18 13:30:00,95.45270353,13.23,84.08
2019-03-18 14:30:00,95.43228321,13.27,85.64
2019-03-18 15:30:00,95.42819915,13.79,85.32
2019-03-18 16:30:00,95.40369478,13.16,85.1
2019-03-18 17:30:00,95.38735853,13.18,85.4
2019-03-18 18:30:00,95.42819915,13.13,84.83
2019-03-18 19:30:00,95.40369478,13.11,85.52
2019-03-19 13:30:00,95.33018166,12.85,85.82
2019-03-19 14:30:00,95.4118629,12.91,85.0
2019-03-19 15:30:00,95.48537602,12.97,85.6
2019-03-19 16:30:00,95.4445354,13.45,86.0
2019-03-19 17:30:00,95.45270353,13.22,86.74
2019-03-19 18:30:00,95.45678759,13.22,86.8
2019-03-19 19:30:00,95.42003103,13.64,87.36
2019-03-20 13:30:00,95.46087165,14.07,88.73
2019-03-20 14:30:00,95.4772079,13.82,86.94
2019-03-20 15:30:00,95.43228321,13.97,87.73
2019-03-20 16:30:00,95.41594696,13.95,88.24
2019-03-20 17:30:00,95.98363162,13.49,86.06
2019-03-20 18:30:00,95.95912725,13.33,85.43
2019-03-20 19:30:00,96.05714474,13.86,86.63
2019-03-21 13:30:00,96.22050723,13.74,84.67
2019-03-21 14:30:00,96.1919188,13.88,84.68
2019-03-21 15:30:00,96.24501161,13.45,83.86
2019-03-21 16:30:00,96.22867536,13.35,82.94
2019-03-21 17:30:00,96.20417098,13.44,82.77
2019-03-21 18:30:00,96.26951598,13.43,83.09
2019-03-21 19:30:00,96.24501161,13.65,83.89
2019-03-22 13:30:00,96.71876283,15.04,89.43
2019-03-22 14:30:00,96.8739572,15.8,94.48
2019-03-22 15:30:00,96.85762095,16.86,101.9
2019-03-22 16:30:00,96.73101502,16.27,98.86
2019-03-22 17:30:00,96.70242658,16.12,94.77
2019-03-22 18:30:00,96.81678033,15.75,96.22
2019-03-22 19:30:00,96.83311657,16.37,98.5
2019-03-25 13:30:00,96.82086439,17.54,100.98
2019-03-25 14:30:00,96.75143533,16.75,96.77
2019-03-25 15:30:00,96.89437751,16.72,97.51
2019-03-25 16:30:00,96.96789063,16.89,97.97
2019-03-25 17:30:00,97.08632844,17.4,100.77
2019-03-25 18:30:00,96.92296594,16.83,98.11
2019-03-25 19:30:00,97.02915156,16.43,97.2
2019-03-26 13:30:00,97.11083281,15.19,90.87
2019-03-26 14:30:00,97.06182406,14.79,89.83
2019-03-26 15:30:00,97.03731969,15.05,91.33
2019-03-26 16:30:00,97.08632844,15.38,91.15
2019-03-26 17:30:00,97.0904125,15.56,92.13
2019-03-26 18:30:00,97.08632844,15.06,91.67
2019-03-26 19:30:00,97.06999219,14.75,89.85
2019-03-27 13:30:00,97.26602718,15.15,89.68
2019-03-27 14:30:00,97.3395403,15.6,94.92
2019-03-27 15:30:00,97.19251405,16.08,94.52
2019-03-27 16:30:00,97.20068218,15.94,93.05
2019-03-27 17:30:00,97.29053155,15.49,92.57
2019-03-27 18:30:00,97.19659812,15.6,91.96
2019-03-27 19:30:00,97.2088503,15.19,91.34
2019-03-28 13:30:00,97.2088503,14.57,87.24
2019-03-28 14:30:00,97.22927062,15.18,89.57
2019-03-28 15:30:00,97.13533718,15.35,89.52
2019-03-28 16:30:00,97.23335468,14.86,88.47
2019-03-28 17:30:00,97.25785905,14.85,88.78
2019-03-28 18:30:00,97.20068218,14.76,88.48
2019-03-28 19:30:00,97.31503592,14.43,87.95
2019-03-29 13:30:00,97.20068218,13.73,85.9
2019-03-29 14:30:00,97.25785905,13.96,86.66
2019-03-29 15:30:00,97.21701843,14.04,86.53
2019-03-29 16:30:00,97.27011124,14.15,87.21
2019-03-29 17:30:00,97.2415228,14.02,86.09
2019-03-29 18:30:00,97.26602718,13.86,86.04
2019-03-29 19:30:00,97.24969093,13.72,85.82
2019-04-01 13:30:00,96.92030436,13.92,86.63
2019-04-01 14:30:00,96.90391884,13.59,85.92
2019-04-01 15:30:00,96.90391884,13.8,85.19
2019-04-01 16:30:00,96.89162971,13.67,84.63
2019-04-01 17:30:00,96.90801522,13.62,85.47
2019-04-01 18:30:00,96.9121116,13.77,85.46
2019-04-01 19:30:00,96.88753333,13.44,84.93
2019-04-02 13:30:00,96.95307538,13.46,83.35
2019-04-02 14:30:00,96.96946089,13.64,84.07
2019-04-02 15:30:00,96.9858464,13.33,83.88
2019-04-02 16:30:00,96.90391884,13.36,83.27
2019-04-02 17:30:00,96.96126814,13.27,82.39
2019-04-02 18:30:00,97.01861743,13.22,82.22
2019-04-02 19:30:00,97.01042467,13.34,83.28
2019-04-03 13:30:00,96.83018404,13.39,82.69
2019-04-03 14:30:00,96.90391884,13.37,82.72
2019-04-03 15:30:00,96.84247317,13.31,82.84
2019-04-03 16:30:00,96.85885869,13.56,83.12
2019-04-03 17:30:00,96.83018404,13.98,84.14
2019-04-03 18:30:00,96.78922026,13.93,84.89
2019-04-03 19:30:00,96.79741301,13.77,84.23
2019-04-04 13:30:00,96.86295506,13.58,82.31
2019-04-04 14:30:00,96.85476231,13.49,81.67
2019-04-04 15:30:00,96.81379853,13.74,83.57
2019-04-04 16:30:00,96.92440073,13.77,83.7
2019-04-04 17:30:00,96.92440073,13.63,82.31
2019-04-04 18:30:00,96.91620798,13.57,82.4
2019-04-04 19:30:00,96.96126814,13.55,82.15
2019-04-05 13:30:00,97.20705082,13.01,79.72
2019-04-05 14:30:00,97.14970153,13.06,79.55
2019-04-05 15:30:00,97.1537979,12.95,78.79
2019-04-05 16:30:00,97.13331601,12.89,78.65
2019-04-05 17:30:00,97.13741239,12.91,78.76
2019-04-05 18:30:00,97.12102688,12.96,78.52
2019-04-05 19:30:00,97.10054499,12.78,79.1
2019-04-08 13:30:00,97.00223192,13.66,81.42
2019-04-08 14:30:00,97.05958121,13.35,80.48
2019-04-08 15:30:00,97.05958121,13.53,81.22
2019-04-08 16:30:00,97.08415948,13.39,80.77
2019-04-08 17:30:00,97.13331601,13.19,80.31
2019-04-08 18:30:00,97.03909932,13.12,80.9
2019-04-08 19:30:00,96.9858464,13.16,81.86
2019-04-09 13:30:00,97.19066531,13.81,85.25
2019-04-09 14:30:00,97.25211098,13.86,85.47
2019-04-09 15:30:00,97.29307476,13.62,84.4
2019-04-09 16:30:00,97.19476168,13.8,84.92
2019-04-09 17:30:00,97.20705082,14.04,85.36
2019-04-09 18:30:00,97.17427979,14.28,87.8
2019-04-09 19:30:00,97.19885806,14.25,88.14
2019-04-10 13:30:00,97.47741177,14.17,92.17
2019-04-10 14:30:00,97.49379728,14.02,90.71
2019-04-10 15:30:00,97.54295382,13.83,90.65
2019-04-10 16:30:00,97.60849587,13.89,90.48
2019-04-10 17:30:00,97.52656831,13.82,90.56
2019-04-10 18:30:00,97.6576524,13.42,89.64
2019-04-10 19:30:00,97.66174878,13.3,89.49
2019-04-11 13:30:00,97.63717051,13.14,87.8
2019-04-11 14:30:00,97.57572484,12.95,88.19
2019-04-11 15:30:00,97.57572484,13.27,89.47
2019-04-11 16:30:00,97.53476106,13.12,89.12
2019-04-11 17:30:00,97.5839176,13.27,88.94
2019-04-11 18:30:00,97.53476106,13.23,87.52
2019-04-11 19:30:00,97.5839176,13.09,88.06
2019-04-12 13:30:00,97.55524295,12.19,84.69
2019-04-12 14:30:00,97.4897009,12.56,85.38
2019-04-12 15:30:00,97.52656831,12.35,85.23
2019-04-12 16:30:00,97.56753209,12.28,84.94
2019-04-12 17:30:00,97.47741177,12.23,85.33
2019-04-12 18:30:00,97.43644799,12.22,85.15
2019-04-12 19:30:00,97.49789366,11.97,84.98
2019-04-15 13:30:00,97.51018279,12.64,85.82
2019-04-15 14:30:00,97.45692988,12.93,86.49
2019-04-15 15:30:00,97.43644799,12.96,86.62
2019-04-15 16:30:00,97.4159661,12.61,85.07
2019-04-15 17:30:00,97.4159661,12.46,84.02
2019-04-15 18:30:00,97.39548421,12.27,83.76
2019-04-15 19:30:00,97.37090594,12.29,84.17
2019-04-16 13:30:00,97.2480146,12.04,81.63
2019-04-16 14:30:00,97.28897838,12.14,81.98
2019-04-16 15:30:00,97.23572546,12.2,82.79
2019-04-16 16:30:00,97.19885806,12.15,82.3
2019-04-16 17:30:00,97.14150877,12.32,82.71
2019-04-16 18:30:00,97.12512326,12.09,82.65
2019-04-16 19:30:00,97.09235223,12.21,83.58
2019-04-17 13:30:00,97.18247255,12.7,83.78
2019-04-17 14:30:00,97.22343633,12.41,85.14
2019-04-17 15:30:00,97.22753271,12.98,85.39
2019-04-17 16:30:00,97.2111472,12.6,84.32
2019-04-17 17:30:00,97.17837617,12.67,85.78
2019-04-17 18:30:00,97.13331601,12.5,83.91
