Dates,LQD,VIX,VVIX
2012-04-20 14:30:00,74.6246344,17.31,101.46
2012-04-20 18:30:00,74.61821287,17.66,101.08
2012-04-23 14:30:00,74.6246344,19.82,105.24
2012-04-23 18:30:00,74.61821287,19.07,104.01
2012-04-24 14:30:00,74.48978221,18.5,100.8
2012-04-24 18:30:00,74.50262528,18.56,99.84
2012-04-25 14:30:00,74.44483148,17.35,95.75
2012-04-25 18:30:00,74.61821287,16.9,93.28
2012-04-26 14:30:00,74.72737893,16.94,90.28
2012-04-26 18:30:00,74.77232966,16.16,89.65
2012-04-27 14:30:00,74.75306506,16.28,88.25
2012-04-27 18:30:00,74.84296652,16.1,88.62
2012-04-30 14:30:00,74.86223112,17.33,90.2
2012-04-30 18:30:00,74.79801579,17.32,89.32
2012-05-01 14:30:00,74.84255476,16.44,86.46
2012-05-01 18:30:00,74.65570609,16.3,87.06
2012-05-02 14:30:00,74.8361117,17.31,87.64
2012-05-02 18:30:00,74.8812131,16.97,86.29
2012-05-03 14:30:00,74.99718814,16.85,86.65
2012-05-03 18:30:00,74.95852979,17.82,88.35
2012-05-04 14:30:00,75.10027705,18.66,91.31
2012-05-04 18:30:00,75.03584648,18.97,91.31
2012-05-07 14:30:00,75.15826457,19.34,90.46
2012-05-07 18:30:00,75.1840368,18.64,90.91
2012-05-08 14:30:00,75.30001183,20.76,94.81
2012-05-08 18:30:00,75.33222712,19.49,91.33
2012-05-09 14:30:00,75.20336597,20.48,100.3
2012-05-09 18:30:00,75.2291382,20.25,102.07
2012-05-10 14:30:00,75.08739094,19.8,99.83
2012-05-10 18:30:00,75.02940342,18.94,98.65
2012-05-11 14:30:00,75.38377158,18.87,98.35
2012-05-11 18:30:00,75.28712572,19.45,100.12
2012-05-14 14:30:00,75.45464521,21.41,105.08
2012-05-14 18:30:00,75.31289795,21.65,105.85
2012-05-15 14:30:00,75.15182151,21.5,106.09
2012-05-15 18:30:00,75.21625209,22.2,109.61
2012-05-16 14:30:00,75.28068266,21.73,108.46
2012-05-16 18:30:00,75.24846737,22.2,109.22
2012-05-17 14:30:00,74.77812418,22.38,110.49
2012-05-17 18:30:00,74.67503527,23.46,112.84
2012-05-18 14:30:00,74.52040189,23.37,113.23
2012-05-18 18:30:00,74.37865463,24.69,117.44
2012-05-21 14:30:00,74.44952826,22.52,109.89
2012-05-21 18:30:00,74.50107272,22.18,108.5
2012-05-22 14:30:00,74.30778099,20.38,106.21
2012-05-22 18:30:00,74.29489488,21.44,110.48
2012-05-23 14:30:00,74.46241437,24.04,112.14
2012-05-23 18:30:00,74.48174354,22.98,107.48
2012-05-24 14:30:00,74.46885743,22.37,107.85
2012-05-24 18:30:00,74.45597131,22.94,104.52
2012-05-25 14:30:00,74.61704775,21.61,102.04
2012-05-25 18:30:00,74.66214915,21.87,103.1
2012-05-29 14:30:00,74.86188393,21.54,103.52
2012-05-29 18:30:00,74.72657973,21.72,100.98
2012-05-30 14:30:00,74.8812131,23.38,107.09
2012-05-30 18:30:00,74.82966864,23.33,109.73
2012-05-31 14:30:00,75.13249234,25.3,107.98
2012-05-31 18:30:00,75.31289795,23.68,108.75
2012-06-01 14:30:00,75.58140491,25.73,109.79
2012-06-01 18:30:00,75.81414211,26.41,111.41
2012-06-04 14:30:00,75.35190017,27.0,107.9
2012-06-04 18:30:00,75.26462372,26.11,107.04
2012-06-05 14:30:00,75.22583419,25.18,104.4
2012-06-05 18:30:00,75.0836059,24.75,102.78
2012-06-06 14:30:00,74.84440378,23.38,99.66
2012-06-06 18:30:00,74.85733363,22.95,97.71
2012-06-07 14:30:00,74.98663207,22.35,97.4
2012-06-07 18:30:00,75.03188653,21.23,98.36
2012-06-08 14:30:00,75.23229911,22.06,97.27
2012-06-08 18:30:00,75.30341326,21.66,96.6
2012-06-11 14:30:00,75.36806248,21.4,100.15
2012-06-11 18:30:00,75.30341326,22.53,105.51
2012-06-12 14:30:00,75.09007083,23.38,105.54
2012-06-12 18:30:00,75.0836059,22.76,103.22
2012-06-13 14:30:00,75.1999745,23.41,108.21
2012-06-13 18:30:00,75.33573787,24.08,110.6
2012-06-14 14:30:00,75.15472005,23.91,109.2
2012-06-14 18:30:00,75.25169388,22.42,107.78
2012-06-15 14:30:00,75.50382584,22.34,108.41
2012-06-15 18:30:00,75.50382584,22.16,108.23
2012-06-18 14:30:00,75.54261538,19.91,99.82
2012-06-18 18:30:00,75.52322061,18.71,99.3
2012-06-19 14:30:00,75.5490803,17.8,97.08
2012-06-19 18:30:00,75.4327117,18.08,98.13
2012-06-20 14:30:00,75.41978186,18.73,97.58
2012-06-20 18:30:00,75.490896,18.21,96.41
2012-06-21 14:30:00,75.80121226,18.1,102.52
2012-06-21 18:30:00,75.6072646,19.63,105.47
2012-06-22 14:30:00,75.6072646,18.65,101.26
2012-06-22 18:30:00,75.54261538,18.15,104.13
2012-06-25 14:30:00,75.71070335,20.83,106.09
2012-06-25 18:30:00,75.76888765,20.19,104.46
2012-06-26 14:30:00,75.89172117,20.4,101.61
2012-06-26 18:30:00,75.81414211,19.57,100.66
2012-06-27 14:30:00,75.93051071,19.68,98.45
2012-06-27 18:30:00,75.91758086,19.85,98.32
2012-06-28 14:30:00,76.16971283,21.01,100.34
2012-06-28 18:30:00,76.04041438,20.54,97.21
2012-06-29 14:30:00,76.02101962,17.99,91.89
2012-06-29 18:30:00,76.02101962,17.74,89.85
2012-07-02 14:30:00,76.39236301,17.62,86.79
2012-07-02 18:30:00,76.43128244,17.25,85.61
2012-07-03 14:30:00,76.47020187,16.4,84.57
2012-07-05 14:30:00,76.73615134,17.47,88.46
2012-07-05 18:30:00,76.62587961,17.32,89.43
2012-07-06 14:30:00,76.78804392,17.77,91.71
2012-07-06 18:30:00,76.89831565,17.76,90.1
2012-07-09 14:30:00,76.98264109,17.8,91.79
2012-07-09 18:30:00,76.94372166,18.14,92.87
2012-07-10 14:30:00,76.99885752,18.29,93.38
2012-07-10 18:30:00,76.9112888,18.75,94.91
2012-07-11 14:30:00,77.17723826,18.34,97.37
2012-07-11 18:30:00,77.05399339,18.57,96.25
2012-07-12 14:30:00,77.23561742,19.06,94.12
2012-07-12 18:30:00,77.43670116,18.1,95.31
2012-07-13 14:30:00,77.48210717,16.91,93.41
2012-07-13 18:30:00,77.46913402,16.88,91.1
2012-07-16 14:30:00,77.70265063,16.85,94.86
2012-07-16 18:30:00,77.65075805,17.09,94.21
2012-07-17 14:30:00,77.60535204,16.89,94.42
2012-07-17 18:30:00,77.66373119,16.46,93.53
2012-07-18 14:30:00,78.11779126,16.28,93.95
2012-07-18 18:30:00,78.09833154,15.95,94.03
2012-07-19 14:30:00,78.19563013,16.06,95.12
2012-07-19 18:30:00,78.24103614,15.94,93.73
2012-07-20 14:30:00,78.42914673,16.39,102.83
2012-07-20 18:30:00,78.318875,16.59,100.54
2012-07-23 14:30:00,78.05941211,19.14,108.1
2012-07-23 18:30:00,78.03346582,18.69,107.32
2012-07-24 14:30:00,78.24103614,19.39,110.22
2012-07-24 18:30:00,78.16319727,20.71,111.69
2012-07-25 14:30:00,78.21508985,20.54,108.0
2012-07-25 18:30:00,78.30590186,19.17,106.55
2012-07-26 14:30:00,78.36428101,18.29,100.45
2012-07-26 18:30:00,78.44211988,17.82,98.73
2012-07-27 14:30:00,77.94265381,16.84,92.66
2012-07-27 18:30:00,78.03995239,16.71,93.08
2012-07-30 14:30:00,78.30590186,17.84,94.51
2012-07-30 18:30:00,78.26698242,17.95,94.74
2012-07-31 14:30:00,78.4615796,18.4,94.97
2012-07-31 18:30:00,78.65617677,18.6,96.44
2012-08-01 14:30:00,78.61368923,18.73,94.63
2012-08-01 18:30:00,78.59416758,18.21,94.23
2012-08-02 14:30:00,78.69177583,18.37,93.57
2012-08-02 18:30:00,78.6397181,18.11,89.63
2012-08-03 14:30:00,78.32086446,16.4,86.38
2012-08-03 18:30:00,78.45751602,16.13,84.5
2012-08-06 14:30:00,78.57464593,16.12,85.01
2012-08-06 18:30:00,78.55512428,15.9,84.47
2012-08-07 14:30:00,78.11914073,15.76,85.65
2012-08-07 18:30:00,78.12564795,15.93,86.87
2012-08-08 14:30:00,77.95646031,16.12,85.3
2012-08-08 18:30:00,77.93043144,15.64,85.18
2012-08-09 14:30:00,77.85234483,15.39,84.55
2012-08-09 18:30:00,77.8393304,15.34,83.91
2012-08-10 14:30:00,78.00201083,15.21,85.44
2012-08-10 18:30:00,78.067083,15.0,84.89
2012-08-13 14:30:00,78.07359021,14.4,88.65
2012-08-13 18:30:00,77.93043144,14.03,89.58
2012-08-14 14:30:00,77.70267884,14.29,94.19
2012-08-14 18:30:00,77.55301285,14.62,94.33
2012-08-15 14:30:00,77.31875304,14.68,98.35
2012-08-15 18:30:00,77.20813035,14.49,97.95
2012-08-16 14:30:00,76.98037775,14.92,98.83
2012-08-16 18:30:00,76.95434888,14.4,95.61
2012-08-17 14:30:00,77.20162313,14.17,94.16
2012-08-17 18:30:00,77.09100044,13.49,95.12
2012-08-20 14:30:00,77.27320252,14.67,96.77
2012-08-20 18:30:00,77.31224582,14.17,96.63
2012-08-21 14:30:00,77.23415921,14.12,97.71
2012-08-21 18:30:00,77.41636129,15.21,97.25
2012-08-22 14:30:00,77.66363554,15.2,101.02
2012-08-22 18:30:00,77.85234483,15.07,99.15
2012-08-23 14:30:00,77.9532067,15.83,99.1
2012-08-23 18:30:00,77.94344587,15.9,98.45
2012-08-24 14:30:00,78.00201083,15.52,95.36
2012-08-24 18:30:00,78.01502526,15.51,94.99
2012-08-27 14:30:00,78.17770569,15.94,93.55
2012-08-27 18:30:00,78.11914073,15.93,94.89
2012-08-28 14:30:00,78.21674899,16.28,94.39
2012-08-28 18:30:00,78.22325621,16.21,94.39
2012-08-29 14:30:00,78.04756135,16.96,93.55
2012-08-29 18:30:00,78.06057578,16.78,94.71
2012-08-30 14:30:00,78.13215517,17.91,95.87
2012-08-30 18:30:00,78.07359021,17.63,96.33
2012-08-31 14:30:00,78.34038611,16.99,94.43
2012-08-31 18:30:00,78.60718201,17.53,93.3
2012-09-04 14:30:00,78.39475262,18.82,95.35
2012-09-04 18:30:00,78.44044862,17.97,93.71
2012-09-05 14:30:00,78.47308862,17.6,91.22
2012-09-05 18:30:00,78.46656062,17.73,90.22
2012-09-06 14:30:00,78.10752062,16.15,85.38
2012-09-06 18:30:00,78.12057662,15.93,83.65
2012-09-07 14:30:00,78.34905662,14.84,82.14
2012-09-07 18:30:00,78.32294462,14.49,82.24
2012-09-10 14:30:00,78.22502462,14.17,86.2
2012-09-10 18:30:00,78.29030462,15.23,92.84
2012-09-11 14:30:00,78.40128062,15.86,92.03
2012-09-11 18:30:00,78.34905662,16.22,92.39
2012-09-12 14:30:00,78.10752062,16.18,96.56
2012-09-12 18:30:00,78.19238462,16.26,93.91
2012-09-13 14:30:00,78.43392062,15.7,90.62
2012-09-13 18:30:00,78.61670462,14.25,87.81
2012-09-14 14:30:00,78.10752062,14.3,89.41
2012-09-14 18:30:00,78.14016062,14.58,92.88
2012-09-17 14:30:00,78.49267262,14.8,92.29
2012-09-17 18:30:00,78.42086462,14.65,93.02
2012-09-18 14:30:00,78.56448062,14.39,90.88
2012-09-18 18:30:00,78.62323262,14.29,90.13
2012-09-19 14:30:00,78.81254463,13.89,88.56
2012-09-19 18:30:00,78.78643263,13.66,88.61
2012-09-20 14:30:00,78.79948863,14.19,90.59
2012-09-20 18:30:00,78.71462463,14.18,88.72
2012-09-21 14:30:00,78.84518463,13.91,86.89
2012-09-21 18:30:00,78.85824063,13.76,87.73
2012-09-24 14:30:00,78.93657663,14.32,85.0
2012-09-24 18:30:00,78.96921663,13.98,85.98
2012-09-25 14:30:00,78.97574463,14.05,87.1
2012-09-25 18:30:00,79.12588863,14.72,92.79
2012-09-26 14:30:00,79.21075263,16.75,92.47
2012-09-26 18:30:00,79.34784063,16.48,95.05
2012-09-27 14:30:00,79.36742463,16.19,88.03
2012-09-27 18:30:00,79.30214463,14.88,88.24
2012-09-28 14:30:00,79.40006463,15.54,88.61
2012-09-28 18:30:00,79.45881663,15.62,90.59
2012-10-01 14:30:00,79.67731315,15.68,90.23
2012-10-01 18:30:00,79.71005635,16.12,92.51
2012-10-02 14:30:00,79.70350771,16.1,92.43
2012-10-02 18:30:00,79.72970227,16.44,90.25
2012-10-03 14:30:00,79.65111858,15.46,87.3
2012-10-03 18:30:00,79.77554276,15.59,87.52
2012-10-04 14:30:00,79.82138325,15.27,85.05
2012-10-04 18:30:00,79.72315363,15.04,83.55
2012-10-05 14:30:00,79.59218082,14.3,81.79
2012-10-05 18:30:00,79.6052781,14.47,83.1
2012-10-08 14:30:00,79.81483461,15.09,85.76
2012-10-08 18:30:00,79.7820914,15.13,85.85
2012-10-09 14:30:00,79.90651558,16.06,88.29
2012-10-09 18:30:00,79.90651558,16.07,88.53
2012-10-10 14:30:00,80.02439111,16.25,94.7
2012-10-10 18:30:00,80.03748839,16.29,94.36
2012-10-11 14:30:00,80.18810713,15.44,90.73
2012-10-11 18:30:00,80.27323946,15.65,90.69
2012-10-12 14:30:00,80.47624733,15.41,90.41
2012-10-12 18:30:00,80.34527451,15.88,91.87
2012-10-15 14:30:00,80.57447694,16.11,94.96
2012-10-15 18:30:00,80.63341471,15.47,93.37
2012-10-16 14:30:00,80.66615792,14.76,89.94
2012-10-16 18:30:00,80.58102558,15.17,90.22
2012-10-17 14:30:00,80.5515567,15.03,88.17
2012-10-17 18:30:00,80.4238582,15.06,85.59
2012-10-18 14:30:00,80.41076092,15.08,86.0
2012-10-18 18:30:00,80.27323946,15.4,86.51
2012-10-19 14:30:00,80.47952165,15.5,89.87
2012-10-19 18:30:00,80.43695549,17.57,92.63
2012-10-22 14:30:00,80.32562859,17.17,97.59
2012-10-22 18:30:00,80.19465577,17.69,92.62
2012-10-23 14:30:00,80.28633675,19.55,97.77
2012-10-23 18:30:00,80.38456636,18.37,99.66
2012-10-24 14:30:00,80.31907995,18.36,96.33
2012-10-24 18:30:00,80.13571801,18.59,96.55
2012-10-25 14:30:00,79.97200199,18.0,92.79
2012-10-25 18:30:00,79.91306422,18.46,91.86
2012-10-26 14:30:00,80.16846121,18.5,91.56
2012-10-26 18:30:00,80.31907995,17.84,89.43
2012-10-31 14:30:00,80.57447694,18.68,89.85
2012-10-31 18:30:00,80.61376879,18.64,90.23
2012-11-01 14:30:00,80.48150228,17.3,85.02
2012-11-01 18:30:00,80.4552269,16.79,81.98
2012-11-02 14:30:00,80.38296959,17.0,82.88
2012-11-02 18:30:00,80.29757459,17.15,87.73
2012-11-05 14:30:00,80.41581382,18.24,91.23
2012-11-05 18:30:00,80.33698767,18.27,90.75
2012-11-06 14:30:00,80.21874844,17.86,87.34
2012-11-06 18:30:00,79.9428569,17.42,87.56
2012-11-07 14:30:00,80.25159267,18.67,92.64
2012-11-07 18:30:00,80.12021575,18.96,94.68
2012-11-08 14:30:00,80.08737152,18.4,93.71
2012-11-08 18:30:00,80.03482075,18.17,93.39
2012-11-09 14:30:00,79.82461767,18.0,93.07
2012-11-09 18:30:00,79.83118652,18.37,94.02
2012-11-12 14:30:00,79.87716844,17.66,91.4
2012-11-12 18:30:00,79.85089306,16.91,90.52
2012-11-13 14:30:00,79.90344383,16.17,87.74
2012-11-13 18:30:00,79.88373729,16.32,87.84
2012-11-14 14:30:00,80.0282519,16.96,91.19
2012-11-14 18:30:00,80.03482075,17.39,94.66
2012-11-15 14:30:00,79.88373729,18.0,96.34
2012-11-15 18:30:00,79.92971921,18.45,94.54
2012-11-16 14:30:00,79.98883883,18.13,93.48
2012-11-16 18:30:00,79.92315036,17.15,90.39
2012-11-19 14:30:00,79.96256344,15.9,89.25
2012-11-19 18:30:00,80.15305998,15.42,88.35
2012-11-20 14:30:00,80.04138959,15.38,89.23
2012-11-20 18:30:00,79.90344383,15.33,85.93
2012-11-21 14:30:00,79.9428569,14.92,85.48
2012-11-21 18:30:00,79.97570113,15.25,85.87
2012-11-23 14:30:00,80.01511421,15.13,82.81
2012-11-26 14:30:00,80.13992229,15.75,82.6
2012-11-26 18:30:00,80.14649113,15.7,82.64
2012-11-27 14:30:00,80.17933536,15.33,82.7
2012-11-27 18:30:00,80.19247305,15.76,83.99
2012-11-28 14:30:00,80.25159267,16.18,83.13
2012-11-28 18:30:00,80.19247305,15.83,80.39
2012-11-29 14:30:00,80.23188613,15.25,79.07
2012-11-29 18:30:00,80.23188613,15.13,78.48
2012-11-30 14:30:00,80.25159267,15.77,78.88
2012-11-30 18:30:00,80.24502382,16.17,78.63
2012-12-03 14:30:00,80.20916491,16.33,81.62
2012-12-03 18:30:00,80.30800148,16.53,84.02
2012-12-04 14:30:00,80.37389252,16.93,86.55
2012-12-04 18:30:00,80.38707073,17.13,86.1
2012-12-05 14:30:00,80.53862012,17.35,84.52
2012-12-05 18:30:00,80.54520923,16.36,82.84
2012-12-06 14:30:00,80.6638131,16.44,83.61
2012-12-06 18:30:00,80.52544191,16.58,84.15
2012-12-07 14:30:00,80.38707073,16.49,82.15
2012-12-07 18:30:00,80.38048162,16.06,80.74
2012-12-10 14:30:00,80.40024894,16.21,81.77
2012-12-10 18:30:00,80.41342714,16.14,81.56
2012-12-11 14:30:00,80.1893976,15.63,79.4
2012-12-11 18:30:00,80.12350656,15.92,78.7
2012-12-12 14:30:00,80.00490269,16.04,78.76
2012-12-12 18:30:00,79.87970971,15.58,82.91
2012-12-13 14:30:00,79.72157121,15.95,86.12
2012-12-13 18:30:00,79.75451673,16.58,86.74
2012-12-14 14:30:00,79.88629881,16.73,86.92
2012-12-14 18:30:00,79.81381867,17.15,86.19
2012-12-17 14:30:00,79.68203658,16.95,84.31
2012-12-17 18:30:00,79.57661092,16.88,82.1
2012-12-18 14:30:00,79.46459614,15.65,80.41
2012-12-18 18:30:00,79.34599227,15.7,79.36
2012-12-19 14:30:00,79.62273464,16.49,79.77
2012-12-19 18:30:00,79.66226927,17.09,83.11
2012-12-20 14:30:00,79.82699687,17.17,81.8
2012-12-20 18:30:00,79.76110583,17.64,82.95
2012-12-21 14:30:00,79.88629881,18.95,90.09
2012-12-21 18:30:00,79.91924433,18.62,88.4
2012-12-24 14:30:00,79.82040777,18.63,89.25
2012-12-26 14:30:00,79.95388992,19.24,91.58
2012-12-26 18:30:00,79.94067222,19.02,92.17
2012-12-27 14:30:00,80.16537318,20.32,95.2
2012-12-27 18:30:00,80.21163515,19.88,90.89
2012-12-28 14:30:00,80.29755022,20.18,93.15
2012-12-28 18:30:00,80.37685644,20.7,104.72
2012-12-31 14:30:00,80.03319615,20.64,97.97
2012-12-31 18:30:00,79.97371648,18.41,92.69
2013-01-02 14:30:00,80.12572007,15.8,81.91
2013-01-02 18:30:00,80.14554663,15.2,78.23
2013-01-03 14:30:00,79.8745837,14.56,74.73
2013-01-03 18:30:00,79.70275355,14.55,77.02
2013-01-04 14:30:00,79.64988274,13.92,74.16
2013-01-04 18:30:00,79.66970929,13.8,75.22
2013-01-07 14:30:00,79.73579781,14.2,77.27
2013-01-07 18:30:00,79.81510403,13.98,76.94
2013-01-08 14:30:00,79.85475714,14.26,79.15
2013-01-08 18:30:00,79.86797485,13.83,78.33
2013-01-09 14:30:00,79.90762796,13.58,81.52
2013-01-09 18:30:00,79.8745837,13.92,78.33
2013-01-10 14:30:00,79.90101911,13.82,78.26
2013-01-10 18:30:00,79.861366,13.56,77.49
2013-01-11 14:30:00,79.95388992,13.56,77.93
2013-01-11 18:30:00,80.03319615,13.55,78.52
2013-01-14 14:30:00,79.90762796,13.48,79.11
2013-01-14 18:30:00,79.8745837,13.46,78.28
2013-01-15 14:30:00,79.85475714,13.56,77.0
2013-01-15 18:30:00,79.82832174,13.45,77.84
2013-01-16 14:30:00,79.8878014,13.31,76.71
2013-01-16 18:30:00,79.82171289,13.24,77.26
2013-01-17 14:30:00,79.52431455,13.28,76.53
2013-01-17 18:30:00,79.66970929,13.5,78.84
2013-01-18 14:30:00,79.72588453,13.12,75.21
2013-01-18 18:30:00,79.77545092,12.55,73.43
2013-01-22 14:30:00,79.80849518,13.19,74.9
2013-01-22 18:30:00,79.75562437,12.64,73.87
2013-01-23 14:30:00,79.83493059,12.52,71.44
2013-01-23 18:30:00,79.82171289,12.43,71.86
2013-01-24 14:30:00,79.77545092,12.61,76.92
2013-01-24 18:30:00,79.74901551,13.12,76.5
2013-01-25 14:30:00,79.49127029,12.88,77.26
2013-01-25 18:30:00,79.37891981,12.85,76.74
2013-01-28 14:30:00,79.24674277,13.64,79.18
2013-01-28 18:30:00,79.326049,13.62,78.16
2013-01-29 14:30:00,79.13439229,13.6,74.04
2013-01-29 18:30:00,79.11456574,13.28,73.65
2013-01-30 14:30:00,78.85021166,13.98,74.02
2013-01-30 18:30:00,78.84360281,13.86,77.22
2013-01-31 14:30:00,78.88325592,14.19,76.64
2013-01-31 18:30:00,78.91630018,14.27,76.87
2013-02-01 14:30:00,79.00942649,12.86,72.99
2013-02-01 18:30:00,78.7111026,13.04,73.24
2013-02-04 14:30:00,79.00279707,13.99,77.36
2013-02-04 18:30:00,78.98290881,14.34,77.79
2013-02-05 14:30:00,78.87020867,13.89,74.82
2013-02-05 18:30:00,78.86357925,13.46,75.2
2013-02-06 14:30:00,79.02931475,13.81,81.2
2013-02-06 18:30:00,79.02268533,13.79,77.1
2013-02-07 14:30:00,79.16853257,14.26,77.98
2013-02-07 18:30:00,79.06246185,13.85,76.83
2013-02-08 14:30:00,79.09560895,12.9,74.84
2013-02-08 18:30:00,79.21493851,13.02,74.42
2013-02-11 14:30:00,79.22156793,13.07,77.47
2013-02-11 18:30:00,79.18842083,13.15,76.1
2013-02-12 14:30:00,79.00942649,13.05,73.65
2013-02-12 18:30:00,79.11549721,12.9,73.83
2013-02-13 14:30:00,78.94976171,12.94,73.78
2013-02-13 18:30:00,78.92987345,13.18,73.25
2013-02-14 14:30:00,79.18842083,12.8,72.41
2013-02-14 18:30:00,79.19505025,12.7,72.99
2013-02-15 14:30:00,79.04920301,12.33,73.31
2013-02-15 18:30:00,79.09560895,12.83,72.55
2013-02-19 14:30:00,79.20830909,12.74,71.82
2013-02-19 18:30:00,79.08235011,12.33,70.27
2013-02-20 14:30:00,79.16853257,13.0,72.41
2013-02-20 18:30:00,79.22156793,14.33,79.83
2013-02-21 14:30:00,79.42707995,15.24,83.28
2013-02-21 18:30:00,79.38730343,15.51,80.83
2013-02-22 14:30:00,79.38730343,14.9,79.52
2013-02-22 18:30:00,79.40056227,14.51,78.94
2013-02-25 14:30:00,79.6458508,14.53,81.72
2013-02-25 18:30:00,79.88450992,16.83,94.34
2013-02-26 14:30:00,79.85136282,18.0,93.07
2013-02-26 18:30:00,79.77180978,16.95,90.23
2013-02-27 14:30:00,79.81821572,15.01,82.8
2013-02-27 18:30:00,79.72540384,14.56,82.29
2013-02-28 14:30:00,79.65248022,14.83,81.88
2013-02-28 18:30:00,79.75855094,14.78,86.39
2013-03-01 14:30:00,79.92757346,15.26,87.74
2013-03-01 18:30:00,79.92092335,15.34,87.83
2013-03-04 14:30:00,79.86772254,15.58,85.96
2013-03-04 18:30:00,79.86772254,14.33,82.27
2013-03-05 14:30:00,79.7214203,13.34,79.96
2013-03-05 18:30:00,79.75467081,13.51,79.37
2013-03-06 14:30:00,79.57511806,13.71,78.65
2013-03-06 18:30:00,79.52191725,13.45,78.78
2013-03-07 14:30:00,79.31576409,13.32,77.23
2013-03-07 18:30:00,79.29581379,13.09,77.16
2013-03-08 14:30:00,78.95665859,12.79,77.51
2013-03-08 18:30:00,78.9965592,12.67,76.65
2013-03-11 14:30:00,79.06971032,12.18,76.62
2013-03-11 18:30:00,79.04976002,11.73,77.26
2013-03-12 14:30:00,79.16946185,12.19,81.24
2013-03-12 18:30:00,79.21601256,12.64,79.99
2013-03-13 14:30:00,79.18941216,12.36,83.86
2013-03-13 18:30:00,79.12956124,12.09,84.36
2013-03-14 14:30:00,79.14951155,11.64,83.64
2013-03-14 18:30:00,79.18276206,11.49,83.69
2013-03-15 14:30:00,79.25591317,11.46,85.45
2013-03-15 18:30:00,79.26921338,11.64,85.72
2013-03-18 14:30:00,79.45541623,12.94,89.99
2013-03-18 18:30:00,79.46206633,12.79,92.76
2013-03-19 14:30:00,79.65491928,13.67,97.92
2013-03-19 18:30:00,79.56846796,14.78,94.39
2013-03-20 14:30:00,79.46871643,12.57,89.25
2013-03-20 18:30:00,79.37561501,12.39,89.45
2013-03-21 14:30:00,79.41884067,13.2,91.63
2013-03-21 18:30:00,79.43546592,13.5,93.98
2013-03-22 14:30:00,79.44876613,13.37,91.76
2013-03-22 18:30:00,79.44876613,13.65,91.78
2013-03-25 14:30:00,79.47536653,13.53,91.31
2013-03-25 18:30:00,79.44876613,13.99,88.85
2013-03-26 14:30:00,79.44876613,12.98,86.74
2013-03-26 18:30:00,79.49531684,12.81,85.14
2013-03-27 14:30:00,79.82782193,13.26,86.17
2013-03-27 18:30:00,79.78459627,13.05,85.36
